,text,pos,target
2407,No. Haven't taken the new #IOS update &amp; still have the same phone #iphone6plus I got in Jan.  https://t.co/WkKAEpTpQL,"UH  .  VBP  RB  VBN  DT  JJ  $  NNP  NN  CC  NN  :  RB  VB  DT  JJ  NN  NN  ,  PRP  VBD  IN  NNP  _SP  NNP",0
2408,She doesnt think its cute when Im mean to the other girls,PRP  VBZ  RB  VB  PRP$  NN  WRB  PRP  VBP  VBP  IN  DT  JJ  NNS,1
2409,ILL FIND THE WORDS TO SAY BEFORE YOU LEAVE ME TODAY,NNP  VBP  DT  NNP  TO  VB  IN  PRP  VBP  PRP  NN,0
2410,The Politics of Aristotle by * Aristotle https://t.co/6wfrR7YQPh https://t.co/YO09LckXeJ,DT  NNPS  IN  NNP  IN  NFP  NNP  NNP  VBZ,1
2411,"I Feel so blessed we went from nothing 15 years ago to having everything,3 houses 1 apartment and 5 cars.Started from the bottom now we here",PRP  VBP  RB  JJ  PRP  VBD  IN  NN  CD  NNS  RB  IN  VBG  NNP  NNS  CD  NN  CC  CD  NNS  .  VBN  IN  DT  NN  RB  PRP  RB,0
2412,The world is mean enough to kills someone deeply inside,DT  NN  VBZ  JJ  RB  TO  VB  NN  RB  RB,0
2413,Folks be rich and in the NBA or major sports leagues and STILL hood affiliated... Gotta let that shit go for real,NNS  VB  JJ  CC  IN  DT  NNP  CC  JJ  NNS  NNS  CC  RB  NN  VBN  :  VBD  TO  VB  DT  NN  VB  IN  NN,0
2414,Gotta be realistic about the situation...play it out...,VBD  TO  VB  JJ  IN  DT  NN  :  VB  PRP  RP  .,1
2415,Kyle has all the kids halloween songs stuck in my head_Ù÷â_Ù_Ä_ÙÔÈ,NNP  VBZ  PDT  DT  NNS  NNP  NNS  VBD  IN  PRP$  NN,1
2416,@BradPaisley are you gonna do a tribute for little jimmy at the awards? i need to prepare myself if you are @carrieunderwood @Wildaboutmusic,NNP  VBP  PRP  VBG  TO  VB  DT  NN  IN  JJ  NNP  IN  DT  NNS  .  PRP  VBP  TO  VB  PRP  IN  PRP  VBP  JJ  .,0
2417,Just saw 2 under covers chasing some kid selling drugs then the dude got crushed by a cop car and slammed to the ground.. That was hype,RB  VBD  CD  IN  NNS  VBG  DT  NN  VBG  NNS  RB  DT  NN  VBD  VBN  IN  DT  NN  NN  CC  VBD  IN  DT  NN  NFP  DT  VBD  NN,0
2418,"@DanoBearr The fact that you ""were"" bored &amp; GOING AWAY! Jesus Christ! Keep up w/the class.....","NNP  DT  NN  IN  PRP  ``  VBD  ``  JJ  CC  NN  :  VBG  RB  .  NNP  NNP  .  VB  RP  NN  ,  DT  NN  .",0
2419,"Bit of a trek but @StourbridgeFC will have a big chance to progress.
Dover conceded two against Harriers this season! Come on the Glassboys!",NN  IN  DT  NN  CC  NNP  MD  VB  DT  JJ  NN  TO  VB  .  _SP  NNP  VBD  CD  IN  NNS  DT  NN  .  VB  IN  DT  NNPS  .,0
2420,@sirensophi what the fuck?! Why do you have a pussy in your backpack??,JJ  WP  DT  JJ  .  .  WRB  VBP  PRP  VB  DT  NN  IN  PRP$  NN  .  .,0
2421,@ForeverShanice_ on the way!! https://t.co/YKY4tsqmi9,NNP  NNP  IN  DT  NN  .  .  NNP,0
2422,"@pschiller Hey master, where's Beats Pill+ in Germany? Want the black, but not in the German £À Store yet _Ùª","``  NNP  NN  ,  WRB  VBZ  NNS  NNP  IN  NNP  .  VB  DT  NN  ,  CC  RB  IN  DT  JJ  NN  NNP  RB  NNP  NNP",0
2423,You are the one who teaches other people how to treat you. What do you teach? - Chalene Johnson #quote,PRP  VBP  DT  NN  WP  VBZ  JJ  NNS  WRB  TO  VB  PRP  .  WP  VBP  PRP  VB  .  :  NNP  NNP  NN  UH,0
2424,the only way to eat noodles https://t.co/3gjhca8OEP,DT  JJ  NN  TO  VB  NNS  ADD,1
2425,"Watching the first Mission Impossible. What the heck is a ""usenet""",VBG  DT  JJ  NNP  NNP  .  WP  DT  NN  VBZ  DT  ``  NN  '',0
2426,"On Greg Hardy, enabling and why it likely will come back to smack somebody else in the face. Likely a girl. https://t.co/xU3GW1ymF0","IN  NNP  NNP  ,  VBG  CC  WRB  PRP  RB  MD  VB  RB  TO  VB  NN  RB  IN  DT  NN  .  RB  DT  NN  .  UH",1
2427,got the job _Ù÷ö,VBD  DT  NN  NNP  ADD,1
2428,The 7 Best Snapchat Stories That Ever Happened - https://t.co/cNAwInHU4m,DT  CD  JJS  NN  NNP  IN  RB  VBD  HYPH  NN  NN,1
2429,Yesterday we went up to the mountains and it was amazing and beautiful https://t.co/k79Snzhl3a,NN  PRP  VBD  RP  IN  DT  NNS  CC  PRP  VBD  JJ  CC  JJ  ADD,1
2430,"If you change the way you look at things, the things you look at change. - Dr. Wayne Dyer #quote","IN  PRP  VBP  DT  NN  PRP  VBP  IN  NNS  ,  DT  NNS  PRP  VBP  IN  NN  .  :  NNP  NNP  NNP  NN  UH",0
2431,Made it home just before the rain_Ù÷,VBN  PRP  RB  RB  IN  DT  NNP,1
2432,@chartnews when does hello by slaydele hit the charts?,NN  WRB  VBZ  UH  IN  NNP  VBD  DT  NNS  .,0
2433,@stemcellpodcast let me know if you are interested in guest posting for the Addgene blog. Might be good PR for your excellent podcast!,NNP  VB  PRP  VB  IN  PRP  VBP  JJ  IN  NN  VBG  IN  DT  NNP  NN  .  MD  VB  JJ  NN  IN  PRP$  JJ  NN  .,1
2434,"Hey brad, hope you smash the show tonight!! Can't wait to see you and the boys on tour next year!! Ily
@TheVampsBrad
Please follow me
X31","UH  NNP  ,  VBP  PRP  VBP  DT  NN  NN  .  .  MD  RB  VB  TO  VB  PRP  CC  DT  NNS  IN  NN  JJ  NN  .  .  UH  _SP  VBP  _SP  UH  VB  PRP  _SP  NNP",1
2435,This Hotel Suite In Peru May Be The Most Unbelievable Place You Could Possibly Stay https://t.co/7qToY4nWCL,DT  NN  NN  IN  NNP  MD  VB  DT  RBS  JJ  NN  PRP  MD  RB  VB  PRP,1
2436,why do people tweet like *falls off bed and lands in the pit of fire in hell*,WRB  VBP  NNS  VB  UH  NFP  VBZ  IN  NN  CC  NNS  IN  DT  NN  IN  NN  IN  NNP  NFP,0
2437,When you a female dog during ww2 but you still trying to serve in the US military https://t.co/j5t9LNKJHu,WRB  PRP  DT  JJ  NN  IN  NNP  CC  PRP  RB  VBG  TO  VB  IN  DT  NNP  NN  ADD,0
2438,"""We are at an inflection point in the history of our species"" @GlobalEcoGuy @ucsc",``  PRP  VBP  IN  DT  NN  NN  IN  DT  NN  IN  PRP$  NNS  ''  .  .,0
2439,@_blowNEmind I have a coupe I only needed my 2 front windows done cuz the other ones was tinted already he charged 75,NFP  PRP  VBP  DT  NN  PRP  RB  VBD  PRP$  CD  JJ  NNS  VBN  IN  DT  JJ  NNS  VBD  VBN  RB  PRP  VBD  CD,1
2440,"Coming soon, The Salon of Rejects 
 https://t.co/9ZycDgrHOC  
#TheSalonofRejects","VBG  RB  ,  DT  NNP  IN  NNPS  _SP  CC  _SP  NN  NNS",1
2441,(s)he don't like the lights https://t.co/78LZK0a9cs,-LRB-  UH  VBP  RB  VB  DT  NNS  VBP,0
2442,"Dividends were over 90% of distributions before 1982; Today, they account for less than 50% ÛÓ the rest are buybacks https://t.co/2r9z5hWUii","NNS  VBD  IN  CD  NN  IN  NNS  IN  CD  :  NN  ,  PRP  VBP  IN  JJR  IN  CD  NN  VBD  DT  NN  VBP  NNS  NNP",0
2443,I was a good ass girl to the wrong dude. It is what it is.,PRP  VBD  DT  JJ  NN  NN  IN  DT  JJ  NN  .  PRP  VBZ  WP  PRP  VBZ  .,1
2444,Been in the house all day maybe I should get up _ÙªÄ,VBN  IN  DT  NN  DT  NN  RB  PRP  MD  VB  RP  NNP  NNP,1
2445,The long &amp; the short of a black dress. https://t.co/0tzIV3AyF8  #black #dress #lbd #evening #outfit #gown #maxi #ootd...,DT  JJ  CC  NNP  :  DT  NN  IN  DT  JJ  NN  .  JJ  _SP  NN  JJ  NN  NN  NN  NN  NN  NN  NN  NN  NNP  JJ  $  NN  NN  JJ  .,1
2446,"@WillyGrainger good lad, I've bought the nicest folder to put it all in _Ù÷ä","NFP  JJ  NN  ,  PRP  VB  VBN  DT  JJS  NN  TO  VB  PRP  DT  IN  NNP  .",0
2447,This is so true about who should pay for the check so funny! https://t.co/WO2k4xHwpK,DT  VBZ  RB  JJ  IN  WP  MD  VB  IN  DT  NN  RB  JJ  .  ADD,1
2448,@odetopetrichor both of the update accounts! topupdated and topupdates!,NNP  DT  IN  DT  NN  NNS  .  VBN  CC  NNS  .,1
2449,"""In all his ramblings in Ibadan, Kwakwanso did not condemn the abduction of Chief Olu Falae, the killing of innocent farmers,...""","``  IN  PDT  PRP$  NNS  IN  NNP  ,  NNP  VBD  RB  VB  DT  NN  IN  NNP  NNP  NNPS  ,  DT  NN  IN  JJ  NNS  ,  :  ''",0
2450,I JUST REALISED THAT TONI WILL BE ABLE TO BE SMUG AF NOW BC HE SAID I'D FALL FOR COLE FROM THE START,PRP  RB  VBP  IN  NNP  MD  VB  NNP  TO  VB  NNP  NNP  RB  NNP  PRP  VBD  NNP  NNP  IN  NNP  IN  DT  NNP,0
2451,"@AnnCoulter don't you mean ""illegal"" immigrants. You need to make the distinction. Surely you aren't anti-immigration?",RB  VBP  RB  PRP  VB  ``  JJ  ''  NNS  .  PRP  VBP  TO  VB  DT  NN  .  RB  PRP  VBP  RB  JJ  JJ  JJ  .,0
2452,"CBSNewYork: Tears, Trades And The Captain: Chronicling The MetsÛª Wild Ride To TheåÊSeries https://t.co/GQROlJnyk4","NNP  :  NNS  ,  NNPS  CC  DT  NN  :  VBG  DT  NNP  JJ  NN  IN  NFP  .",0
2453,"Knowing yourself is the beginning of all wisdom. 
Û¥ Aristotle #quote",VBG  PRP  VBZ  DT  NN  IN  DT  NN  .  _SP  NNP  NNP  NN  UH,0
2454,When you're learning the same thing you're assistant teaching,WRB  PRP  VBP  VBG  DT  JJ  NN  PRP  VBP  NN  NN,1
2455,It is all about the finish! #interiordesign #bathroom #washroom https://t.co/WdeN0mq4sX,PRP  VBZ  RB  IN  DT  NN  .  NN  VB  NN  NN  NN  NN  ADD,0
2456,@YorksSocialist Most important is the story anyways! _Ù÷ã Really hyped! Wish u a good evening; leaving twitter for a while for some Watchdogs.,DT  RBS  JJ  VBZ  DT  NN  RB  .  NNP  NNP  RB  VBD  .  VB  PRP  DT  JJ  NN  :  VBG  NN  IN  DT  NN  IN  DT  NNP  .,1
2457,; oh apparently i was born in the last year of the millenials age,:  UH  RB  PRP  VBD  VBN  IN  DT  JJ  NN  IN  DT  NNS  NN,1
2458,"@house lol I just think it's funny and endearing. The last time I was in Austin, people said 65 F was freezing hahah","IN  JJ  PRP  RB  VBP  PRP  VBZ  JJ  CC  JJ  .  DT  JJ  NN  PRP  VBD  IN  NNP  ,  NNS  VBD  CD  NNP  VBD  VBG  NNP",0
2459,Going to be an exciting day in the neighborhood. https://t.co/a5VsvmXYit,VBG  TO  VB  DT  JJ  NN  IN  DT  NN  .  NNP,0
2460,@AndrewMinett1 the Haye win was Wlads best win by far but look at the advantages he had over him and he still fought scared! Boxed well tho,VB  DT  NNP  NN  VBD  NNPS  JJS  NN  IN  RB  CC  VB  IN  DT  NNS  PRP  VBD  IN  PRP  CC  PRP  RB  VBD  JJ  .  VBN  RB  XX,0
2461,"That's the end of vacation. (@ Seattle-Tacoma International Airport (SEA) in Seatac, WA) https://t.co/0ZEuXk9YWh","DT  VBZ  DT  NN  IN  NN  .  -LRB-  IN  NNP  HYPH  NNP  NNP  NNP  -LRB-  NNP  -RRB-  IN  NNP  ,  NNP  -RRB-  NN",1
2462,"@tropicuntselena fuck you, stop making things, nobody believes you think is the first to say it? No, you just want a few minutes of fame _|_","ADD  VBP  PRP  ,  VB  VBG  NNS  ,  NN  VBZ  PRP  VBP  VBZ  DT  JJ  TO  VB  PRP  .  UH  ,  PRP  RB  VBP  DT  JJ  NNS  IN  NN  NNP  NNP  NNP",0
2463,Vinte e nove @onedirection Artist Of The Year #AMAs,NNP  NN  RB  NN  NN  IN  DT  NNP  NN  NNPS,1
2464,"Y'all some suckas ""@Panthers: @AtlantaFalcons Thanks for the birthday wishes, friend! Thumbs up! https://t.co/Ytv5HRMfcs""","PRP  DT  NN  ``  NNS  :  NNS  NNS  IN  DT  NN  NNS  ,  NN  .  NNS  RP  .  FW  ''",0
2465,@BillyBoomers It was pretty out there. I just found out one of the other Shulk's I found as from the Euro Cosplay contest.,NNS  PRP  VBD  RB  RB  RB  .  PRP  RB  VBD  RP  CD  IN  DT  JJ  NNP  POS  PRP  VBD  IN  IN  DT  NNP  NNP  NN  .,0
2466,#np Cool for the Summer,NN  NNP  NNP  IN  DT  NNP,0
2467,Can't wait to get started on our project about the terrace for Project 2 with Matt! #storyskills,MD  RB  VB  TO  VB  VBN  IN  PRP$  NN  IN  DT  NN  IN  NNP  CD  IN  NNP  .  NN  NNS,1
2468,"Listen to Return Of The Wraith Feat. Young Tre by BreadManP #np on #SoundCloud
https://t.co/TUpeKWYV6l #MusicMonday #music #follow",VB  IN  NNP  IN  DT  NNP  NNP  .  JJ  NNP  IN  NNP  NNP  NNP  IN  $  NNP  _SP  NNP  NN  NNP  NN  NN  NN  NN,0
2469,"The miracle is this, the more we share, the more we have. - Leonard Nimoy #quote","DT  NN  VBZ  DT  ,  DT  RBR  PRP  VBP  ,  DT  RBR  PRP  VBP  .  :  NNP  NNPS  NN  UH",0
2470,"New Post up on the Blog! Something a little different, but the recipe is just too yummy not to share! ...

Fairy... https://t.co/kKncG90eYP","NNP  NNP  RP  IN  DT  NNP  .  NN  DT  JJ  JJ  ,  CC  DT  NN  VBZ  RB  RB  JJ  RB  TO  VB  .  NFP  _SP  NN  NFP  NN",1
2471,"Honestly, it's the little things that make me so happy. Those are the things that show me that he really cares_ÙÕ¥","RB  ,  PRP  VBZ  DT  JJ  NNS  WDT  VBP  PRP  RB  JJ  .  DT  VBP  DT  NNS  WDT  VBP  PRP  IN  PRP  RB  VBZ",1
2472,I smoke like im at the cannabis cup _ÙÕ¬,PRP  VBP  UH  PRP  VBP  IN  DT  NNP  NNP  NNP  NN,1
2473,"Di Henderson is our Guest at The Welly Folk Club this coming Thursday, 29th October 2015, a very fine singer: https://t.co/PAGGBZmF06","NNP  NNP  VBZ  PRP$  NN  IN  DT  NNP  NNP  NN  DT  VBG  NNP  ,  JJ  NNP  CD  ,  DT  RB  JJ  NN  :  ADD",0
2474,"@Harry_Styles hi H! my birthday is in 10 days and your follow would be the greatest gift of all! please make it happen? all the love_ÙÕÎ140,654",NNP  UH  NN  .  PRP$  NN  VBZ  IN  CD  NNS  CC  PRP$  NN  MD  VB  DT  JJS  NN  IN  DT  .  UH  VB  PRP  VB  .  PDT  DT  XX,1
2475,"@ShukriAidan Allahu A3lam, I've read that to carry the thoughs aren't haram, but yes the activities of such is. But Allah knows best.","NNP  NNP  NNP  ,  PRP  VB  VBN  DT  TO  VB  DT  NNS  VBP  RB  JJ  ,  CC  UH  DT  NNS  IN  JJ  VBZ  .  CC  NNP  VBZ  RBS  .",1
2476,@assassinscreed Thanks for the wonderful gift! I love it! https://t.co/K7vjteTpa6,IN  NNS  IN  DT  JJ  NN  .  PRP  VBP  PRP  .  NNP,0
2477,@drew_BREEZ so ships can pass through over the top of the tunnel,IN  IN  NNS  MD  VB  RP  IN  DT  NN  IN  DT  NN,1
2478,@Radioacktiva_ #RadioacktivaMuse TODAY IS THE DAY MUSEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEEE,NNP  NNP  NN  NNP  NN  VBZ  DT  NN  NN,0
2479,"ePower_mag : MASQUERADE AT THE SEA ABOARD THE LIBERTY YACHT: 
SATURDAY OCTOBER 31st, 2015
3560 S. OCEAN DRÛ_ Û_ https://t.co/Af1VexZGOE)","JJ  :  NNP  IN  DT  NNP  NNP  DT  NN  NNP  :  _SP  NNP  NNP  NN  ,  CD  _SP  CD  NNP  NNP  NN  NNP  NNS  NNP  RB  -RRB-",1
2480,I'm so ready for hit the floor to come back on g,PRP  VBP  RB  JJ  IN  VB  DT  NN  TO  VB  RB  IN  NN,1
2481,"You messed with the wrong couple, douche bag. _ÙÐ¥_Ù__ÙÔ__Ù_","PRP  VBD  IN  DT  JJ  NN  ,  NN  NN  .  NNP  NNP  NNP",1
2482,@StuffMCFC @ShubhamKushagra @keanB07 @TosinAdarabioyo he's played there most of the season. It's not a new thing.,UH  UH  NNP  :  PRP  VBZ  VBN  RB  JJS  IN  DT  NN  .  PRP  VBZ  RB  DT  JJ  NN  .,0
2483,@crybbykat tru i had the strawberry one its so good,VBP  NNP  PRP  VBD  DT  NN  NN  PRP$  RB  JJ,0
2484,"Oh but the way she danced to The Blood Medley... Lord it wasn't just dancing, it was ministry... IÛ_ https://t.co/Oaiv0VSSK0","UH  CC  DT  NN  PRP  VBD  IN  DT  NNP  NNP  :  NNP  PRP  VBD  RB  RB  VBG  ,  PRP  VBD  NN  :  :  NNP  XX",0
2485,@georgg_xo it was amazing never been anywhere like it the views were incredible! Back to reality now tho _Ù÷©,NNP  PRP  VBD  JJ  RB  VBN  RB  IN  PRP  DT  NNS  VBD  JJ  .  RB  IN  NN  RB  VBZ  NNP  NNP  NNP,1
2486,@TheFalcoholic is like the mailman... Because he delivers! #MuteBuck &amp; #BlitzTheBooth on @RabbleTV! https://t.co/BbYsOolD0D,NNP  VBZ  IN  DT  NN  :  IN  PRP  VBZ  .  ADD  NNP  CC  NN  :  NN  NNP  IN  NNP  .  NNP,0
2487,Didn't even realize Branch hit the esco lol. @NatraCUF  https://t.co/lCvQziW4Uy,VBD  RB  RB  VB  NNP  VBD  DT  NN  NN  .  NNP  _SP  NNS,0
2488,"@Harry_Styles
your beautiful voice never
fails to amaze me. i'm so
excited for the new album
mind following me please?
I love you_ÙÄ_Ùâ_ÙÛÓ171.06",NNP  _SP  PRP$  JJ  NN  RB  _SP  VBZ  TO  VB  PRP  .  PRP  VBP  RB  _SP  JJ  IN  DT  JJ  NNP  _SP  NN  VBG  PRP  UH  .  _SP  PRP  VBP  NNS,1
2489,You have been visited by the road sign of good luck. Fav this tweet within 10 seconds for good luck for 10 years https://t.co/7UenZRc1I2,PRP  VBP  VBN  VBN  IN  DT  NN  NN  IN  JJ  NN  .  NN  DT  NN  IN  CD  NNS  IN  JJ  NN  IN  CD  NNS  VBN,0
2490,@BarstoolTrent he performed a surprise set at a Chance the Rapper concert in NYC this weekend. What a blessing for that crowd.,VBN  PRP  VBD  DT  NN  VBN  IN  DT  NNP  DT  NNP  NN  IN  NNP  DT  NN  .  WDT  DT  NN  IN  DT  NN  .,0
2491,@SpliffMeister the goblet of sour diesel is on skyHP now,VB  DT  NN  IN  JJ  NN  VBZ  IN  NN  RB,0
2492,"HAPPY BIRTHDAY to the next big thing, @nolimitbill!","JJ  NN  IN  DT  JJ  JJ  NN  ,  ADD  .",0
2493,these are the kind of people I appreciate https://t.co/JHXhztWsW5,DT  VBP  DT  NN  IN  NNS  PRP  VBP  ADD,1
2494,Anybody know who knocked @Coventry_City out of last seasons FA Cup please? They didn't mention it on the #FACupDraw... #CCFC #PUSB,NN  VB  WP  VBD  NNP  IN  IN  JJ  NNS  NNP  NNP  UH  .  PRP  VBD  RB  VB  PRP  IN  DT  $  NN  :  $  NNP  NN  NNP,0
2495,5sos' sc story rn sums the band up pretty well tbh,LS  POS  JJ  NN  XX  NNS  DT  NN  RP  RB  RB  UH,1
2496,Charlie's Angels Beauty Jaclyn Smith Turns 70 https://t.co/Pbeq4qqd0I via @eonline,NNP  POS  NNPS  NNP  NNP  NNP  VBZ  CD  NN  IN  NN,0
2497,"@Silent0siris I know , I'd probably pick Canada over the US given the choice","PRP  PRP  VBP  ,  PRP  MD  RB  VB  NNP  IN  DT  NNP  VBD  DT  NN",0
2498,The Cavs have 65 million in tax money and the sixers are paying their entire active roster 33 million. lmaooooo,DT  NNP  VBP  CD  CD  IN  NN  NN  CC  DT  NNS  VBP  VBG  PRP$  JJ  JJ  NN  CD  CD  .  NNP,0
2499,Stay patient and persistent in life even in the rough patches. You'll go far I promise.,VB  JJ  CC  JJ  IN  NN  RB  IN  DT  JJ  NNS  .  PRP  MD  VB  RB  PRP  VBP  .,0
2500,If I was ever seen wearing ellesse I would be banished from the household.,IN  PRP  VBD  RB  VBN  VBG  NN  PRP  MD  VB  VBN  IN  DT  NN  .,0
2501,Oh lordy no.  What's going on with the world... https://t.co/Ue4yIwBDkH,UH  VB  UH  .  _SP  WP  VBZ  VBG  RP  IN  DT  NN  .  NNP,0
2502,"I, I'm not the prettiest you've ever seen
But I have my moments, I have my moments
Not the flawless one, I've never been","PRP  ,  PRP  VBP  RB  DT  NN  PRP  VB  RB  VBN  _SP  CC  PRP  VBP  PRP$  NNS  ,  PRP  VBP  PRP$  NNS  _SP  RB  DT  JJ  NN  ,  PRP  VB  RB  VBN",1
2503,#GavinWSewell #mixedmedia #art of the day:  https://t.co/6um6GjhZ0r https://t.co/fN8PWcJnYX,$  NNP  NN  NN  DT  NN  IN  DT  NN  :  _SP  NNP  NNP,0
2504,#fineart THE FLOWERS OF LUXEMBEOURG - Palette Knife Oil Painting On Canvas By Leonid Afremov https://t.co/uueGnZHtDk https://t.co/rL5IwAzawz,$  RB  DT  NNS  IN  NNP  HYPH  NNP  NNP  NNP  NN  IN  NNP  IN  NNP  NNP  -RRB-  .,0
2505,The perfect season _Ùâ #_ü÷¥ü @Starbucks https://t.co/CFf06PB140,DT  JJ  NN  NNP  NFP  NN  JJ  NNP  CD,1
2506,"So beautiful, I liked the vid before it even started _Ù÷â_ÙÔ_ÙÕ¥ @danimansuttii https://t.co/a3Dr9eyDD9","RB  JJ  ,  PRP  VBD  DT  NN  IN  PRP  RB  VBD  NNP  ADD  IN  NNP",0
2507,"centodieci
@onedirection Artist Of The Year #AMAs",NNP  _SP  -RRB-  NN  IN  DT  NNP  NN  NNPS,0
2508,"David Mansfield: ""Afghanistan doesn't have a comparative advantage if the drug trade was made legal, ditto countries like Vietnam."" #FALive","NNP  NNP  :  ``  NNP  VBZ  RB  VB  DT  JJ  NN  IN  DT  NN  NN  VBD  VBN  JJ  ,  NN  NNS  IN  NNP  .  ''  NN  NN",1
2509,@richardbranson The war on drugs has been on for 60 years now: if it had been a business we'd have closed it down 59 years ago! #FALive,VB  DT  NN  IN  NNS  VBZ  VBN  IN  IN  CD  NNS  RB  :  IN  PRP  VBD  VBN  DT  NN  PRP  MD  VB  VBN  PRP  RB  CD  NNS  RB  .  NN  NN,1
2510,"@richardbranson ""Maybe the answer to the danger that drug criminals will move to other crimes eg trafficking is to legalise them.""#FALive",VB  ``  RB  DT  NN  IN  DT  NN  IN  NN  NNS  MD  VB  IN  JJ  NNS  NNP  VBG  VBZ  TO  VB  PRP  .  '',1
2511,"@richardbranson ""As I wasn't subject to the UNODC embargo and had a copy, I felt it should be open for ppl to discuss."" #FALive","VB  ``  IN  PRP  VBD  RB  JJ  IN  DT  NNP  NN  CC  VBD  DT  NN  ,  PRP  VBD  PRP  MD  VB  JJ  IN  NNP  TO  VB  .  ''  NN  NN",1
2512,"@robhalloway @MercedesBenz_PR would love to!

Trying to get into the automotive industry but often told lack of industry experience is prob.",``  PRP  MD  VB  IN  .  _SP  VBG  TO  VB  IN  DT  JJ  NN  CC  RB  VBD  NN  IN  NN  NN  VBZ  NNP  .,0
2513,Wow... @UKLabour the 'Working people's party'? What happened to them when they had the chance to stop the Tax Credit cuts? On their asses!!,UH  NFP  LS  DT  ``  NNP  NNS  POS  NN  ''  .  WP  VBD  IN  PRP  WRB  PRP  VBD  DT  NN  TO  VB  DT  NNP  NNP  NNS  .  IN  PRP$  NNS  .  .,1
2514,"@RobBlecher ""The one advantage of the Russians in Syria is that they now have skin in the game &amp; won't want to get bogged down."" #FALive",NN  ``  DT  CD  NN  IN  DT  NNPS  IN  NNP  VBZ  IN  PRP  RB  VBP  NN  IN  DT  NN  CC  NNP  :  MD  RB  VB  TO  VB  VBN  RP  .  ''  NN  NN,1
2515,"David Mansfield: ""Evidence is low down in the discussion on drugs, where opinions are what shapes the policies."" #FALive","NNP  NNP  :  ``  NN  VBZ  JJ  RB  IN  DT  NN  IN  NNS  ,  WRB  NNS  VBP  WP  VBZ  DT  NNS  .  ''  NN  NN",1
2516,"@aliShihabi ""Having seen the IS slant on Sharia law, the Saudi government is now trying to moderate its own interpretation of it."" #FALive","IN  ``  VBG  VBN  DT  VBZ  NN  IN  NNP  NN  ,  DT  JJ  NN  VBZ  RB  VBG  TO  VB  PRP$  JJ  NN  IN  PRP  .  ''  NN  NN",1
2517,I don't know any French but I found the prettiest French song and I have no idea what's being said but it just sounds so gorgeous,PRP  VBP  RB  VB  DT  NNP  CC  PRP  VBD  DT  JJS  JJ  NN  CC  PRP  VBP  DT  NN  WP  VBZ  VBG  VBD  CC  PRP  RB  VBZ  RB  JJ,1
2518,"@boumilo ""Radicals in prison are able to crow to Muslim Brotherhood members that they were wrong &amp; the only way is violence."" #FALive",IN  ``  NNS  IN  NN  VBP  JJ  TO  VB  IN  NNP  NNP  NNS  IN  PRP  VBD  JJ  CC  NNP  :  DT  JJ  NN  VBZ  NN  .  ''  NN  NN,1
2519,"@Javierciurlizza ""On drugs, Latin American countries have tried everything, including the 'iron fist' approach without success."" #FALive","NNP  ``  IN  NNS  ,  JJ  JJ  NNS  VBP  VBN  NN  ,  VBG  DT  ``  NN  NN  ''  NN  IN  NN  .  ''  NN  NN",1
